drug_name,chembl_id,smiles,MolecularWeight,LogP,HBD,HBA,RotatableBonds,TPSA,activity_value,pIC50
NaN,CHEMBL4443483,COc1cc2c(Nc3ccc(NC(=O)C(c4cc(F)ccc4F)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,696.7299999999998,6.855700000000007,2,8,10,108.92,2.2,8.657577319177793
NaN,CHEMBL4649261,COc1cc(N(C)CCN(C)C)ccc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1,474.60900000000026,4.230700000000003,2,7,11,78.68,156.6,6.805208242278075
NaN,CHEMBL6976,COc1cc2c(cc1OC)Nc1ncn(C)c(=O)c1C2,273.29200000000003,1.4452999999999996,1,5,2,65.38,160000.0,3.795880017344075
NaN,CHEMBL5182567,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,408.25900000000007,4.7417000000000025,3,4,4,82.69999999999999,0.38,9.42021640338319
NaN,CHEMBL5177378,O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,379.8510000000001,4.8122000000000025,3,4,6,82.69999999999999,12.6,7.8996294548824375
NaN,CHEMBL355816,O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,374.19800000000004,3.027400000000001,3,6,5,100.03,0.28,9.55284196865778
NaN,CHEMBL173478,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1,316.3640000000001,3.1620000000000017,2,4,3,76.96,12000.0,4.920818753952375
NaN,CHEMBL505705,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,598.5500000000004,0.8997999999999995,3,14,9,232.11999999999995,600.0,6.221848749616356
NaN,CHEMBL117804,c1ccc(CCNc2ncnc3ccccc23)cc1,249.31700000000004,3.2844000000000015,1,3,4,37.81,4100.0,5.3872161432802645
NaN,CHEMBL117710,Brc1cccc(Oc2ncnc3ccccc23)c1,301.14300000000003,4.184600000000002,0,3,2,35.010000000000005,756.0,6.121478204498794
NaN,CHEMBL347659,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,706.8460000000001,6.902600000000006,2,8,11,120.66,13000.0,4.886056647693163
NaN,CHEMBL86326,COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,341.83800000000014,5.138800000000004,1,2,2,38.33,19300.0,4.714442690992226
NaN,CHEMBL1098120,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccc2)C1,505.1020000000003,6.619200000000007,2,3,10,60.410000000000004,1010.0,5.995678626217358
NaN,CHEMBL1242024,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,283.33500000000004,2.67042,2,5,2,89.85000000000001,954.0,6.020451625295905
NaN,CHEMBL1242380,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,343.3870000000001,1.7210999999999999,2,7,6,108.31,12000.0,4.920818753952375
NaN,CHEMBL1088240,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,526.4680000000004,5.824780000000006,1,7,8,73.65,3300.0,5.481486060122113
NaN,CHEMBL4069070,COc1ccc(OC)c(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)c1,367.43400000000014,3.4439,3,7,4,112.07,4300.0,5.366531544420414
NaN,CHEMBL4281367,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)[nH]c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,528.5730000000003,2.0974999999999993,3,9,7,137.48000000000002,2.8,8.55284196865778
NaN,CHEMBL5203784,COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN[C@@H](Cc1c[nH]cn1)C(=O)O,524.5590000000003,1.5067,5,9,11,167.55999999999997,305.0,6.515700160653214
NaN,CHEMBL1090362,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)cc2)CC1,614.779,6.586500000000006,2,8,9,90.69,350.0,6.455931955649724
ADENOSINE,CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,267.245,-1.9800000000000006,4,8,2,139.54000000000002,195000.0,3.709965388637482
NaN,CHEMBL589826,C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,401.8690000000001,5.909600000000004,1,5,9,56.269999999999996,32.6,7.486782399932061
NaN,CHEMBL1203934,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,335.766,3.9515000000000025,1,5,4,56.27000000000001,51.0,7.292429823902063
NaN,CHEMBL4126986,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,559.6270000000002,3.3404000000000016,2,9,11,132.61,227.0,6.6439741428068775
NaN,CHEMBL4127317,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,570.6540000000002,3.1518000000000015,2,9,8,126.61999999999999,0.3,9.522878745280337
NaN,CHEMBL166358,CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,401.31200000000007,3.8945000000000016,2,6,7,65.97,1.2,8.920818753952375
NaN,CHEMBL346770,Cn1c(SSc2c(C(=O)c3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,620.7080000000003,7.327800000000007,2,6,9,118.59999999999998,5500.0,5.259637310505756
NaN,CHEMBL330879,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O,390.46400000000006,4.238580000000003,2,5,6,96.33999999999999,1700.0,5.769551078621726
NaN,CHEMBL333418,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,315.17400000000004,3.7181000000000015,2,4,2,63.83,439.0,6.357535479757878
NaN,CHEMBL2335377,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,427.2810000000001,4.365500000000003,3,5,5,92.51,85900.0,4.066006836168758
NaN,CHEMBL420059,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OCCN1CCOCC1,420.5130000000004,3.317400000000002,1,7,8,68.74000000000001,300.0,6.522878745280337
NaN,CHEMBL2179124,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]ccc23)cc1,354.3880000000001,5.4261000000000035,2,2,3,57.36,712.0,6.147520006363144
NaN,CHEMBL4077917,CCC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,501.5650000000001,7.4416000000000055,3,3,6,86.46000000000001,18.7,7.728158393463501
NaN,CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,310.26500000000004,2.7958800000000013,2,6,4,124.46000000000001,11000.0,4.958607314841775
NaN,CHEMBL307248,N#CC(C#N)=Cc1ccc(NC(=O)CCC(=O)O)cc1,269.25999999999993,1.9204599999999998,2,4,5,113.98,640000.0,3.193820026016113
NaN,CHEMBL332906,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,336.7860000000001,3.999100000000001,3,5,3,92.51,800.0,6.096910013008056
NaN,CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,319.36800000000017,3.9368000000000025,1,5,2,82.75999999999999,575.0,6.2403321553103694
NaN,CHEMBL4063890,COc1cc(Br)c(/C=C2\CN(C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,472.38300000000027,4.163060000000003,0,6,4,64.55,60.0,7.221848749616356
NaN,CHEMBL4075241,COc1cc(Cl)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,455.9860000000003,4.832560000000004,0,6,5,64.55,3100.0,5.508638306165727
NaN,CHEMBL143899,O=C(O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1,290.318,4.424400000000003,2,2,3,57.53,10000.0,5.0
NaN,CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,306.373,3.1481000000000003,1,4,2,74.55,955.0,6.019996628416254
NaN,CHEMBL1093235,O=[N+]([O-])c1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1,414.45000000000005,5.171600000000003,1,7,5,98.25,230.0,6.638272163982407
NaN,CHEMBL1090355,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)Oc1ccccc1,589.6810000000003,6.710900000000006,2,9,7,105.91000000000001,190.0,6.721246399047171
NaN,CHEMBL4074248,NCCn1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,299.761,2.675600000000001,1,3,3,60.910000000000004,2110.0,5.675717544702307
NaN,CHEMBL5205097,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc3[nH]ccc23)CC1,491.5960000000004,3.0177000000000005,2,8,7,98.85000000000002,12.32,7.909389292171594
NaN,CHEMBL5191556,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3ccsc23)CC1,496.61200000000036,3.8816000000000033,1,8,6,73.83000000000001,10.32,7.986320302708807
NaN,CHEMBL5174995,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)nc3ccsc23)CC1,536.6580000000002,3.6678000000000024,1,9,7,100.13000000000002,20.23,7.694004117229195
NaN,CHEMBL5171318,C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3ccsc23)CC1,384.46500000000015,2.7242000000000006,1,7,5,85.17,135.0,6.8696662315049934
NaN,CHEMBL5181848,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)nc3ccsc23)CC1,495.6050000000004,3.835900000000003,1,9,7,89.05000000000001,9.664,8.014843078722944
NaN,CHEMBL5203195,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)ncc2Cl)CC1,474.9680000000003,3.3203000000000022,1,7,6,73.83000000000001,9.6,8.017728766960431
NaN,CHEMBL5184813,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(CN4CCC(CO)CC4)cc3)ncc2Cl)CC1,486.0160000000003,3.633700000000003,2,7,8,90.82000000000001,179.52,6.7458871604239325
NaN,CHEMBL4861707,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NO)n3)cc2)CC1,453.9340000000002,3.4880000000000013,4,8,6,105.65,68.81,7.162348442153608
NaN,CHEMBL4858714,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,454.91800000000023,3.5684000000000022,4,8,7,111.64,98.78,7.00533097817447
NaN,CHEMBL4869024,CN1CCN(CCOc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NO)n3)cc2)CC1,497.98700000000025,3.362400000000001,4,9,9,114.88000000000001,6.82,8.16621562534352
NaN,CHEMBL4851795,O=C(COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)NO)n2)cc1)NO,444.8350000000001,2.620399999999999,6,9,8,157.73,65.41,7.184355850868035
NaN,CHEMBL4873830,O=C(O)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,483.91200000000026,3.5530000000000017,3,8,8,125.91000000000001,198.5,6.702239488900866
NaN,CHEMBL2448067,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,467.37200000000036,5.461000000000006,1,6,8,59.51,100.0,7.0
NaN,CHEMBL77085,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],215.16799999999998,1.73096,1,5,2,110.95000000000002,96000.0,4.017728766960432
NaN,CHEMBL569880,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,531.9470000000002,4.445700000000003,2,7,9,105.68000000000002,9.0,8.045757490560675
NaN,CHEMBL129825,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,415.3390000000001,4.284600000000003,2,6,8,65.97,7.4,8.130768280269024
NaN,CHEMBL4750734,Cn1c(-c2csc(N/N=C\c3ccc([N+](=O)[O-])o3)n2)nc2ccccc21,368.37800000000004,3.644000000000002,1,8,5,111.38,71.67,7.14466259553046
NaN,CHEMBL120719,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,304.327,2.1491599999999997,2,6,6,114.34,96000.0,4.017728766960432
NaN,CHEMBL4865792,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)CCl)c2)n1,544.4430000000001,4.471600000000002,3,8,8,111.72000000000001,946.0,6.024108863598207
NaN,CHEMBL56455,COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,368.3890000000001,2.3808800000000003,3,6,7,111.81,1700.0,5.769551078621726
NaN,CHEMBL1630112,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,596.0870000000002,8.307900000000002,3,7,8,102.16,2.8,8.55284196865778
NaN,CHEMBL1630114,Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,616.0960000000002,8.645999999999999,3,6,9,102.16,49.0,7.309803919971486
NaN,CHEMBL2316151,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(O)c3)C2=O)cc(OC)c1,366.4130000000001,4.335000000000004,2,5,4,75.99,400.0,6.3979400086720375
NaN,CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,495.94200000000035,4.478080000000003,2,7,7,99.50999999999999,13567505.3,1.8675000000959854
CERITINIB,CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,558.1480000000001,6.361920000000006,3,8,9,105.24000000000001,900.0,6.045757490560675
NaN,CHEMBL66570,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,509.97300000000024,3.919620000000001,3,6,5,106.25,200.0,6.698970004336019
NaN,CHEMBL4877054,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,574.0340000000003,5.009700000000002,3,8,11,145.53,18.3,7.73754891026957
NaN,CHEMBL126996,CCOc1cc2ncnc(Nc3cccc(-c4cocn4)c3)c2cc1OCC,376.41600000000017,4.825800000000004,1,7,7,82.30000000000001,720.0,6.142667503568732
N-O-TOLYLCINNAMAMIDE,CHEMBL2336358,Cc1ccccc1NC(=O)/C=C/c1ccccc1,237.30200000000002,3.6469200000000015,1,1,3,29.1,12290.0,4.910448117113546
NaN,CHEMBL471058,CCc1nccn1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,479.97200000000015,6.173200000000004,2,7,7,80.55000000000001,6.0,8.221848749616356
NaN,CHEMBL513208,CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,428.92400000000004,5.427600000000003,2,7,6,65.97,12.0,7.920818753952375
NaN,CHEMBL7866,COC(=O)Cn1cc(-c2cccc(Cl)c2)c(=O)c2c(O)cc(OC)cc21,373.79200000000014,3.209100000000002,1,5,4,77.76,12500.0,4.903089986991944
BASTADIN 7,CHEMBL360190,O=C1N/C=C/c2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CCNC(=O)/C(=N/O)Cc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)C/C1=N\O,938.218,7.937200000000006,6,10,0,182.29999999999998,1500.0,5.823908740944319
BASTADIN 16,CHEMBL2333164,O=C1NCCc2ccc(O)c(c2)Oc2c(Br)cc(cc2Br)CCNC(=O)/C(=N/O)Cc2cc(Br)c(O)c(c2)Oc2c(Br)cc(cc2Br)C/C1=N\O,1019.1299999999999,8.271500000000005,6,10,0,182.29999999999998,2900.0,5.5376020021010435
NaN,CHEMBL1242201,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,325.372,2.904800000000001,2,6,3,99.08,437.0,6.359518563029578
NaN,CHEMBL1242289,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,339.39900000000006,3.2949000000000015,2,6,4,99.08,768.0,6.114638779968488
NaN,CHEMBL1241679,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,278.319,2.52808,1,5,2,93.41,100000.0,4.0
NaN,CHEMBL1241947,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,301.37500000000006,2.83882,1,6,3,86.69,9900.0,5.00436480540245
NaN,CHEMBL1242027,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,319.31500000000005,2.9432,1,5,3,78.85,10200.0,4.991399828238082
NaN,CHEMBL279138,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,518.5700000000004,3.596160000000002,6,8,13,186.69999999999996,21000.0,4.6777807052660805
NaN,CHEMBL4226676,CN(C)C1CCN(c2ccc(Nc3ncc4nc(Sc5ccccc5)n(C5CCOCC5)c4n3)cc2)CC1,529.7140000000002,5.603000000000005,1,8,7,71.34,331.0,6.480172006224281
NaN,CHEMBL1947122,COc1cc2ncc(C(=O)O)c(Nc3cccc(Cl)c3)c2cc1OC,358.7810000000001,4.347200000000003,2,5,5,80.68,9021.0,5.04474531717982
NaN,CHEMBL1947121,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,530.0200000000002,5.885000000000006,2,6,6,95.62,422.0,6.374687549038326
NaN,CHEMBL1946926,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC(C)(C)N1[O],497.4170000000002,5.689100000000005,2,5,4,90.04999999999998,31.0,7.508638306165727
NaN,CHEMBL1945453,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1Cl,331.18000000000006,2.5071000000000003,1,4,3,76.13,19830.0,4.702677285794698
NaN,CHEMBL1945644,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccc(Cl)nc1,375.63100000000003,2.616200000000001,1,4,3,76.13,29070.0,4.536554968229572
NaN,CHEMBL1944926,O=C(Nc1cccc(Br)c1)c1c(O)c2ccccc2[nH]c1=O,359.17900000000003,3.248500000000001,3,3,2,82.19,56800.0,4.245651664288981
NaN,CHEMBL1944927,CCc1ccc(C(=O)NNc2ccc(Cl)cc2C)cc1,288.778,3.9677200000000017,2,2,4,41.13,65600.0,4.1830961606243395
NaN,CHEMBL1173688,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,388.3340000000001,4.460640000000003,1,2,2,41.62,4210.0,5.375717904164332
NaN,CHEMBL356324,N#C/C(=C\c1ccc(O)c(O)c1)S(=O)(=O)/C(C#N)=C/c1ccc(O)c(O)c1,384.3690000000001,2.3529600000000013,4,8,4,162.63999999999996,380.0,6.42021640338319
NaN,CHEMBL1173319,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1,306.409,4.309460000000003,0,2,2,32.67,17490.0,4.757210190521324
NaN,CHEMBL1688860,CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,538.5700000000003,5.126300000000004,2,5,6,83.56,4900.0,5.309803919971486
NaN,CHEMBL166307,CN1CCN(NCCCNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,471.40700000000015,3.084900000000001,3,8,8,81.24,8.9,8.050609993355087
NaN,CHEMBL3092321,CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,500.96200000000033,4.112900000000002,2,7,5,91.85000000000001,464.0,6.333482019445119
NaN,CHEMBL3092320,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)C1,507.9000000000004,5.206500000000004,2,6,5,88.61,1581.0,5.801068130067791
NaN,CHEMBL5567954,C#CC(=O)NCCn1cc(-c2ncnc3cc(OC)c(OC)cc23)c(-c2cccc(OC)c2)n1,457.49000000000024,2.9355,1,7,8,100.39000000000001,260.0,6.585026652029182
NaN,CHEMBL5537023,C=CC(=O)N1CC[C@H](n2cc(-c3ccncn3)c(-c3cccc(/C=C/c4ncc(C5CC5)o4)c3)n2)C1,478.55600000000027,5.002300000000004,0,6,7,89.94000000000001,480.0,6.318758762624412
NaN,CHEMBL5568213,C=CC(=O)N1C[C@@H](n2cc(-c3ccncc3)c(-c3cccc(OCc4ccc5c(c4)CN(C)C5=O)c3)n2)C[C@H]1C,533.6320000000004,5.1246000000000045,0,5,7,80.56,71.0,7.1487416512809245
NaN,CHEMBL5558842,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,678.2080000000002,9.16932,2,8,14,90.42000000000002,341.6,6.466482137983032
NaN,CHEMBL5523403,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,751.2990000000002,10.085019999999995,2,9,18,95.99000000000002,147.6,6.830913642512977
NaN,CHEMBL5566977,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNC(=O)CN(C)Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,822.3780000000003,9.543419999999998,2,10,20,116.30000000000001,238.8,6.6219656775426685
NaN,CHEMBL299763,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,396.45100000000014,3.2112000000000016,3,7,4,124.28,50000.0,4.301029995663981
NaN,CHEMBL3927293,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)c(OC)c4)nn32)CC1,501.5870000000003,4.231200000000003,2,6,7,111.71000000000001,11.0,7.958607314841775
NaN,CHEMBL5265797,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(C)c(C)c(C)c4)nn32)CC1,421.54500000000024,3.3555600000000023,2,4,4,93.25,2458.0,5.609418121449565
NaN,CHEMBL5266823,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5c(C)csc5c4)nn32)CC1,479.6060000000003,3.9620200000000025,2,6,5,102.48000000000002,23.0,7.638272163982407
NaN,CHEMBL5275348,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(Br)c(OC)c4)nn32)CC1,518.4120000000001,3.2100000000000017,2,6,6,111.71000000000001,1092.0,5.961777361631282
NaN,CHEMBL155607,NC(=O)CCC1C(S)=Nc2ccccc21,220.29700000000003,2.0090999999999997,2,2,3,55.45,22000.0,4.657577319177793
NaN,CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,200.197,1.836780000000001,2,4,1,88.04,13000.0,4.886056647693163
NaN,CHEMBL5408234,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N(C)C)cc3)nc3ccc(Cl)cc23)c1,458.95300000000015,5.960900000000003,3,6,7,82.17999999999999,1800.0,5.7447274948966935
NaN,CHEMBL27685,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,530.3980000000003,4.500600000000004,2,7,9,88.61,4.7,8.327902142064282
NaN,CHEMBL5404784,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccccc2F)CC1,679.5720000000001,5.626200000000004,1,8,8,109.66,144.0,6.841637507904751
NaN,CHEMBL5410384,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,729.5790000000002,6.505900000000005,1,8,8,109.66,138.0,6.860120913598763
NaN,CHEMBL3906533,CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1,293.326,3.5501000000000014,1,5,4,64.11,4.4,8.356547323513812
NaN,CHEMBL3915508,N#Cc1ccc(Nc2nncc3ccccc23)cc1,246.27300000000002,3.2450800000000015,1,4,2,61.6,4.1,8.387216143280265
NaN,CHEMBL4778159,N#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,304.3090000000001,3.016280000000001,1,6,2,80.06,24.0,7.619788758288394
NaN,CHEMBL4786797,Oc1c(Br)cccc1Nc1ncnc2cc3c(cc12)OCCO3,374.19400000000024,3.612700000000001,2,6,2,76.5,505.1,6.296622631487651
NaN,CHEMBL3893698,CCN1C(=O)CS/C1=N/Nc1nncc2ccccc12,287.34800000000007,1.9079999999999997,1,6,3,70.48,47.0,7.327902142064283
NaN,CHEMBL3912723,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccc(Cl)cc1,369.8370000000001,3.746100000000002,1,6,3,70.48,42.0,7.376750709602099
NaN,CHEMBL3966129,Clc1ccc(C(/C=C/c2ccccc2)=N\Nc2nncc3ccccc23)cc1,384.8700000000001,5.812800000000005,1,4,5,50.17,6.3,8.200659450546418
NaN,CHEMBL3983586,Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,382.44200000000006,5.606920000000004,1,4,5,50.17,6.5,8.187086643357144
DELPHINIDIN CHLORIDE,CHEMBL590878,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1.[Cl-],338.69900000000007,-0.38149999999999984,6,6,1,132.68,6.27,8.202732459169283
NaN,CHEMBL327307,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,439.10700000000014,4.915600000000003,1,5,4,56.27000000000001,0.072,10.142667503568731
NaN,CHEMBL299707,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,397.4380000000001,4.5431000000000035,2,6,6,89.03,100000.0,4.0
NaN,CHEMBL56081,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1,293.286,3.1904000000000012,1,6,4,93.84,100000.0,4.0
NaN,CHEMBL4791249,C=CC(=O)Nc1cccc(Nc2ncnc(Nc3ccc(C(=O)N4CCCCC4)cc3)n2)c1,443.5110000000003,4.109400000000003,3,7,7,112.13999999999999,31.0,7.508638306165727
NaN,CHEMBL358092,COC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2O)cc1,304.345,4.512800000000004,1,3,3,46.53,14000.0,4.853871964321762
